,SCA,xmid,ymid,ramid,decmid,xmin,ymin,xmax,ymax,straylight_total,mainoffender_total
49,4,3321,766,206.6802196155947,49.43675279799504,3066,511,3577,1022,0.0027313046,4492
50,4,3321,1277,206.70129066638742,49.42978722637891,3066,1022,3577,1533,0.0025518786,4492
51,4,3321,1788,206.72235573705245,49.42281782607737,3066,1533,3577,2044,0.0029427046,4492
52,4,3321,2299,206.74341482444297,49.41584460012129,3066,2044,3577,2555,0.0028260208,4492
53,4,3321,2810,206.7644679254203,49.40886755154338,3066,2555,3577,3066,0.0028839624,4492
54,4,3321,3321,206.78551503685412,49.40188668337835,3066,3066,3577,3577,0.0027156388,4492
55,4,3321,3832,206.80655615562233,49.39490199866282,3066,3577,3577,4088,0.0026144546,4492
56,4,3832,255,206.67034294464102,49.45749142870437,3577,0,4088,511,1121.5116,1
57,4,3832,766,206.69142430218432,49.45052765731642,3577,511,4088,1022,0.0026612522,4492
58,4,3832,1277,206.71249967681646,49.44356005294546,3577,1022,4088,1533,0.0029523317,4492
59,4,3832,1788,206.73356906538342,49.43658861862261,3577,1533,4088,2044,0.0026251427,4492
60,4,3832,2299,206.7546324647393,49.42961335738084,3577,2044,4088,2555,0.0025952633,4492
61,4,3832,2810,206.77568987174655,49.4226342722551,3577,2555,4088,3066,0.0027003547,4492
62,4,3832,3321,206.7967412832759,49.415651366282304,3577,3066,4088,3577,0.0025704051,4492
63,4,3832,3832,206.81778669620624,49.408664642501186,3577,3577,4088,4088,0.0026363435,4492
0,5,255,255,206.39344506592593,49.427709489215815,0,0,511,511,0.0030562915,4492
1,5,255,766,206.41413224845263,49.420961198705626,0,511,511,1022,0.0028931939,4492
2,5,255,1277,206.4348137478494,49.4142092165372,0,1022,511,1533,0.00297457,4492
3,5,255,1788,206.45548956107075,49.407453545534054,0,1533,511,2044,0.0029320924,4492
4,5,255,2299,206.47615968507876,49.40069418852159,0,2044,511,2555,0.0030022108,4492
5,5,255,2810,206.49682411684316,49.39393114832704,0,2555,511,3066,0.0029563792,4492
6,5,255,3321,206.5174828533412,49.38716442777938,0,3066,511,3577,0.0030075111,4492
7,5,255,3832,206.5381358915578,49.380394029709414,0,3577,511,4088,0.002854254,4492
